Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,llm_relevance_score
2025-03-04,incose certification,Exact match,USA,4.83,2,Tuesday,0,Mar,0,34,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-04,mit architecture and systems engineering,Exact match,USA,9.79,2,Tuesday,0,Mar,0,34,Medium,49.0,2.51,15.17,3.044522437723423,2.958801638335647,3.001662038029535,-1.0360919316867756,-0.05899261498114542,4
2025-03-04,mit system engineering certificate,Exact match,USA,57.74,2,Tuesday,0,Mar,0,34,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-04,mit systems engineering masters,Exact match,USA,81.66,2,Tuesday,0,Mar,0,34,Medium,60.0,4.27,17.3,3.713572066704308,3.6931283013045935,3.942094395112461,-0.21825356602001778,-0.11206342754580864,5
2025-03-04,model based systems engineering course,Exact match,USA,6.0,1,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,mit xpro systems engineering,Exact match,USA,42.25,4,Tuesday,0,Mar,0,34,Medium,53.0,4.25,18.02,3.044522437723423,4.70846583901141,4.416651381499956,-0.2481796294755343,0.054749599278618215,5
2025-03-04,mitx systems engineering,Exact match,USA,5.46,1,Tuesday,0,Mar,0,34,Medium,57.0,2.37,12.98,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-04,mbse certification,Exact match,USA,13.5,2,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mbse certificate,Exact match,USA,10.82,2,Tuesday,0,Mar,0,34,Low,30.0,3.38,9.12,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-04,certified systems engineering professional csep,Exact match,USA,3.87,1,Tuesday,0,Mar,0,34,Medium,53.0,2.72,8.25,4.709530201312334,4.51085950651685,4.331627317726252,0.0,0.1110825110532787,5
2025-03-04,online architecture program,Phrase match,USA,7.23,1,Tuesday,0,Mar,0,34,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-04,aeronautical engineering courses,Phrase match,USA,13.99,2,Tuesday,0,Mar,0,34,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-04,engineering training courses,Phrase match,USA,27.79,5,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,online certificate courses in engineering,Phrase match,USA,21.97,4,Tuesday,0,Mar,0,34,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-04,engineering certificate programs,Phrase match,USA,32.19,4,Tuesday,0,Mar,0,34,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-04,mit systems engineering,Phrase match,USA,107.09,3,Tuesday,0,Mar,0,34,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-04,systems engineer education,Phrase match,USA,17.95,2,Tuesday,0,Mar,0,34,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-04,system engineering training,Phrase match,USA,66.28,8,Tuesday,0,Mar,0,34,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-04,control systems course,Phrase match,USA,15.7,3,Tuesday,0,Mar,0,34,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-04,model based systems engineering training,Phrase match,USA,6.74,1,Tuesday,0,Mar,0,34,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-04,architecture and systems engineering,Phrase match,USA,57.23,3,Tuesday,0,Mar,0,34,Low,32.0,3.34,5.98,2.3978952727983707,3.5271821585581997,3.350763092601099,-0.2795848622191617,0.06847467582012502,3
2025-03-04,mit engineering certificate,Phrase match,USA,114.53,3,Tuesday,0,Mar,0,34,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-04,model based systems engineering program,Phrase match,USA,35.95,5,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-04,mit systems engineering,Exact match,A,8.9,1,Tuesday,0,Mar,0,34,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-04,mbse course,Exact match,A,0.96,1,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,architecture and systems engineering,Exact match,A,51.8,1,Tuesday,0,Mar,0,34,Low,32.0,3.34,5.98,2.3978952727983707,3.5271821585581997,3.350763092601099,-0.2795848622191617,0.06847467582012502,3
2025-03-04,online architecture program,Phrase match,A,1.65,1,Tuesday,0,Mar,0,34,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-04,engineering training courses,Phrase match,A,3.14,3,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,online engineering degree courses,Phrase match,A,9.24,4,Tuesday,0,Mar,0,34,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-04,online certificate courses in engineering,Phrase match,A,4.08,2,Tuesday,0,Mar,0,34,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-04,system engineering training,Phrase match,A,16.91,6,Tuesday,0,Mar,0,34,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-04,mbse certification,Phrase match,A,1.01,1,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mbse training,Broad match,A,5.43,4,Tuesday,0,Mar,0,34,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-04,systems engineering online course,Broad match,A,7.48,2,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-04,model based systems engineering course,Broad match,A,1.39,1,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,mbse certification,Broad match,A,14.13,2,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mbse training,Broad match,C,0.65,2,Tuesday,0,Mar,0,34,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-04,systems engineering online course,Broad match,C,4.9,9,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-04,mit system engineering certificate,Broad match,C,1.12,1,Tuesday,0,Mar,0,34,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-04,model based systems engineering course,Broad match,C,1.45,1,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,model based systems engineering certification,Broad match,C,2.04,2,Tuesday,0,Mar,0,34,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-04,mbse certification,Broad match,C,1.87,4,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mit engineering certificates,Broad match,C,1.16,2,Tuesday,0,Mar,0,34,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-04,online architecture program,Phrase match,C,2.47,3,Tuesday,0,Mar,0,34,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-04,aeronautical engineering courses,Phrase match,C,2.82,3,Tuesday,0,Mar,0,34,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-04,engineering training courses,Phrase match,C,9.42,15,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,online engineering degree courses,Phrase match,C,3.72,4,Tuesday,0,Mar,0,34,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-04,online certificate courses in engineering,Phrase match,C,16.7,24,Tuesday,0,Mar,0,34,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-04,aerospace engineering course,Phrase match,C,2.01,1,Tuesday,0,Mar,0,34,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-04,engineering certificate programs,Phrase match,C,2.63,5,Tuesday,0,Mar,0,34,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-04,mit systems engineering,Phrase match,C,1.29,1,Tuesday,0,Mar,0,34,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-04,systems engineer education,Phrase match,C,0.4,1,Tuesday,0,Mar,0,34,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-04,system engineering training,Phrase match,C,2.15,3,Tuesday,0,Mar,0,34,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-04,control systems course,Phrase match,C,0.51,2,Tuesday,0,Mar,0,34,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-04,mit systems engineering,Exact match,C,1.09,1,Tuesday,0,Mar,0,34,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-04,incose certification,Exact match,C,2.33,1,Tuesday,0,Mar,0,34,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-04,mbse course,Exact match,C,3.62,2,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,process engineering certifications,Exact match,C,0.29,1,Tuesday,0,Mar,0,34,Medium,61.0,3.04,7.02,3.044522437723423,3.3041656155645724,3.2392548211042844,0.0,0.05563782382310344,4
2025-03-04,mit professional education,Broad match,A,7.1,2,Tuesday,0,Mar,0,34,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-04,online architecture program,Broad match,USA,7.74,1,Tuesday,0,Mar,0,34,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-04,model based systems engineering training,Broad match,USA,9.01,1,Tuesday,0,Mar,0,34,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-04,mit professional education,Broad match,USA,18.76,2,Tuesday,0,Mar,0,34,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-04,engineering training courses,Broad match,USA,22.81,1,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,mbse certification,Broad match,USA,6.75,1,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mit systems engineering,Broad match,B,0.88,1,Tuesday,0,Mar,0,34,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-04,mit professional education,Broad match,B,1.56,2,Tuesday,0,Mar,0,34,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-04,aeronautical engineering courses,Broad match,B,0.05,1,Tuesday,0,Mar,0,34,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-04,mbse training,Broad match,B,2.3,3,Tuesday,0,Mar,0,34,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-04,systems engineering online course,Broad match,B,0.59,2,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-04,model based systems engineering course,Broad match,B,0.26,1,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,model based systems engineering certification,Broad match,B,1.64,2,Tuesday,0,Mar,0,34,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-04,mbse certification,Broad match,B,7.06,4,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mit engineering certificates,Broad match,B,5.42,4,Tuesday,0,Mar,0,34,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-04,engineering training courses,Exact match,B,1.19,1,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,engineering certificate programs,Exact match,B,2.12,1,Tuesday,0,Mar,0,34,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-04,systems engineering principles and practice,Exact match,B,0.25,1,Tuesday,0,Mar,0,34,Medium,64.0,1.55,4.56,4.709530201312334,5.147427193452298,5.112394763956731,-0.21019457697340638,0.018016678026291776,3
2025-03-04,online architecture program,Phrase match,B,0.57,1,Tuesday,0,Mar,0,34,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-04,aeronautical engineering courses,Phrase match,B,0.94,2,Tuesday,0,Mar,0,34,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-04,engineering training courses,Phrase match,B,24.85,14,Tuesday,0,Mar,0,34,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-04,online engineering degree courses,Phrase match,B,4.9,6,Tuesday,0,Mar,0,34,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-04,online certificate courses in engineering,Phrase match,B,5.21,4,Tuesday,0,Mar,0,34,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-04,systems engineer education,Phrase match,B,5.04,1,Tuesday,0,Mar,0,34,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-04,online certification courses for engineering,Phrase match,B,0.43,1,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2025-03-04,system engineering training,Phrase match,B,3.46,2,Tuesday,0,Mar,0,34,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-04,control systems course,Phrase match,B,2.14,1,Tuesday,0,Mar,0,34,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-04,mit professional education,Broad match,C,4.12,2,Tuesday,0,Mar,0,34,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-05,mbse training,Broad match,USA,54.86,8,Wednesday,0,Mar,0,33,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-05,systems engineering online course,Broad match,USA,20.64,2,Wednesday,0,Mar,0,33,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-05,mit system engineering certificate,Broad match,USA,8.27,1,Wednesday,0,Mar,0,33,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-05,model based systems engineering course,Broad match,USA,4.06,2,Wednesday,0,Mar,0,33,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-05,mbse certification,Broad match,USA,11.73,2,Wednesday,0,Mar,0,33,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-05,mit engineering certificates,Broad match,USA,28.18,2,Wednesday,0,Mar,0,33,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-05,mit systems engineering,Exact match,USA,178.01,7,Wednesday,0,Mar,0,33,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-05,online certificate courses in engineering,Exact match,USA,8.01,1,Wednesday,0,Mar,0,33,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-05,mit systems engineering certificate,Exact match,USA,26.53,1,Wednesday,0,Mar,0,33,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-05,incose certification,Exact match,USA,4.94,1,Wednesday,0,Mar,0,33,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-05,mit mbse,Exact match,USA,80.28,1,Wednesday,0,Mar,0,33,Medium,50.0,2.96,10.95,2.3978952727983707,3.044522437723423,2.721208855260897,0.0,0.16627555669501337,5
2025-03-05,mbse course,Exact match,USA,5.19,1,Wednesday,0,Mar,0,33,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-05,intro to systems engineering,Exact match,USA,5.37,1,Wednesday,0,Mar,0,33,Medium,44.0,1.66,5.35,3.4339872044851463,4.042110380829989,4.138616026462077,-0.33085424431698973,-0.030725518078388442,4
2025-03-05,mit systems engineering masters,Exact match,USA,13.31,1,Wednesday,0,Mar,0,33,Medium,60.0,4.27,17.3,3.713572066704308,3.6931283013045935,3.942094395112461,-0.21825356602001778,-0.11206342754580864,5
2025-03-05,mit model based systems engineering,Exact match,USA,11.31,1,Wednesday,0,Mar,0,33,Medium,45.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500741,4
